Job ID,Location ID,Title,Final URL,Image URL,Subtitle,Description,Category,Contextual keywords,Address,Salary,Tracking template,Custom parameter,Final mobile URL,Android app link,iOS app link,iOS app store ID
565178-A,HCM,営業所長　（日本人）,,,キャリアリンク (仲介求人),弊社は、廃棄プラスチックとウッドチップを材料とした 物流用パレットの製造工場をベトナムに持っておりまして、 営業活動として；   その商材の新規開拓営業活動および日本本社より依頼のある個別案件 （プラスチック成形品）の見積もりや協力工場の開拓（成形、金型、塗装ができる工場）をおこなっていただき、 現地法人の経営計画立案や日々の管理業務をおこなっていただきます。   損益で黒字化した場合の臨時ボーナス有り,"営業・企画営業（法人向け）,経営幹部（CEO・CFO・COO等）","英語,管理","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00 - USD4,000.00",,,,,,
610727-A,12,営業担当,,,キャリアリンク (仲介求人),営業として日系企業のお客様を中心にictソリューションサービスの提案を行う。,営業・企画営業（法人向け）,"英語,営業担当者","Room No.232 st.274 Gray Building (PHNOM PENH Center), Sangkat Tonle Bassac, Khan Chamkarmon, プノンペン","USD700.00 - USD1,000.00",,,,,,
616045-A,BD,営業担当者（工場長候補）,,,キャリアリンク (仲介求人),精密金属プレス加工・インサート成形加工を受注する為の新規開拓営業を行っていただく、というのが 主な業務内容になります。,営業・企画営業（法人向け）,"営業担当者,求人,管理","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00",,,,,,
616331-A,,ジャパンデスク担当者（監査法人）,,,キャリアリンク (仲介求人), 日本人顧客対応全般をご担当いただきます。  ,"営業・企画営業（法人向け）,会計・税務,サービス","英語,求人,監査,会計","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00",,,,,,
616338-A,JK,ゼネラルマネージャーまたは営業担当者（インドネシア）,,,キャリアリンク,弊社は、ベトナム最大級のリクルーティングウェブサイト http://www.CareerLink.vn の運営と人材紹介業を行なっております。   この度、インドネシア法人を設立するにあたり、インドネシア法人のゼネラルマネージャーまたは営業担当者を募集いたします。   業務内容 ①人材紹介・ウェブリクルーティングサービスの営業 ②人材紹介業務 ③その他、インドネシア人に対するマーケティングなど、経営全般のマネージメントをディレクターと共に行っていただきます。,"営業・企画営業（法人向け）,経営幹部（CEO・CFO・COO等）","英語,ディレクター","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン",translation missing: ja.web.common.negotiable,,,,,,
616340-A,,法人営業,,,キャリアリンク,現在、ベトナムに進出していらっしゃる企業様の法人営業を担当していただきます。求人を検討している企業様に対して、弊社ウェブサイトへの広告掲載または、人材紹介のご案内・ご提案を行います。    主に日系企業様への新規営業、顧客開拓 ベトナム人候補者へのインタビュー、ベトナム人候補者の紹介    ＜仕事の流れ＞ まずは企業様に電話でアポイントをとっていただきます。 その後訪問し、企業様の採用ニーズをヒアリングし、その企業様に合ったサービスを提案します。 契約書の締結、受注後のサービス提供、アフターフォロー（企業様の要望にあった人材の紹介、面接の設定、候補者入社後のフォロー）までの一連の業務をお任せします。   *人材の検索は別途担当者がおりますので、担当者と連携を取りながら担当者が選別した候補者を企業様に紹介していただきます。 *ホーチミン　または　ハノイでの勤務です。,営業・企画営業（法人向け）,"英語,日系企業","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン",translation missing: ja.web.common.more_than,,,,,,
616341-A,DNI,現地法人管理・運営（プレイングマネージャー）(機械加工),,,キャリアリンク (仲介求人),弊社のお客様は自動車整備機器や関連部品を製造しており、今回ベトナム製造工場を立ち上げるに伴い、プレイングマネージャを募集しております。  ■ベトナム製造工場における管理業務全般（現場作業も含みます）  ■本社との連絡調整業務    ※入社後は、延べ半年～１年程度、日本本社にて研修を受けていただき、  製品知識や当社事業の全般について学んでいただきます。    （日本本社在籍時は、本社契約社員という扱いとなります）   給与等 US$2000～2500(Gross) 住宅手当200ドル    医療保険は会社負担、社用車の利用可、年一回の日本帰国の飛行機代支給 ,経営幹部（CEO・CFO・COO等）,"英語,海,機械,求人,管理","270 - 272 Cong Hoa, Tan Binh Dist., ホーチミン","USD2,000.00 - USD2,500.00",,,,,,
621128-A,HN,日本人広告営業スタッフ,,,キャリアリンク (仲介求人),ウェブサイト、新聞、広告に掲載する広告の提案型営業 　 お客様は日系企業、日系の小売店、日本食レストランなど 　 ベトナム全域が対象ですが、まずはハノイからスタートします。,営業・企画営業（法人向け）,"英語,レストラン,求人,日系企業","23 Lang Hạ, Ba Dinh Dist.,, ハノイ","USD1,500.00",,,,,,
622140-A,HN,営業スタッフ（オフィス機器）,,,キャリアリンク (仲介求人),・主に日系企業を相手に、オフィス機器のセールス、お客様のサポート業務。 ・お客様の抱える課題を分析し、ベストな製品を提案していく提案型営業。,営業・企画営業（法人向け）,"英語,求人,日系企業","R307, 23 Lang Ha, Ba Dinh Dist., ハノイ","USD1,500.00 - USD2,000.00",,,,,,
622160-A,BN,総務シニアマネージャー,,,キャリアリンク (仲介求人),●人事総務関連業務 ・人事総務･経理スタッフの管理･評価。 ・リクルーティング、給与管理など、人事関連の業務全般の管理。 ・社内規則･福利厚生の管理･立案など、総務関連の業務全般。   ●購買･物流関連業務 ・購買スタッフの管理・評価。 ・管理者として、日本人にしかできない業務の遂行。   ●経理関連業務 ・経理スタッフの管理･評価。 ･業務部内の予算作成･管理。   ※上記の3業務で、日本人にしかできない業務を担当する。,人事・総務,"英語,経理,求人,管理,購買,総務","23 Lang Hạ, Ba Dinh Dist., ハノイ","USD1,500.00",,,,,,
622597-A,HN,営業･マーケティング担当スタッフ,,,キャリアリンク (仲介求人),・新規顧客開発、顧客訪問･顧客管理、納品管理、セールスプロモーション活動、売上の管理など。 ・日系・ベトナム系のレストラン、ホテル、スーパー、専門店などを相手に、営業・マーケティング活動。,"営業・企画営業（法人向け）,営業・企画営業（個人向け）","英語,ホテル,レストラン,マーケティング,求人,管理","23 Lang Hạ, Ba Dinh Dist., ハノイ","USD1,500.00 - USD2,000.00",,,,,,
625085-A,,Test,,,Career Link Dev Team,ソフトウェア・エンジニアリング全般,その他整備・生産・製造・工事関連職,"","Phòng 302, 270-272 Cộng Hòa, P.13, Q.Tân Bình, ホーチミン",translation missing: ja.web.common.negotiable,,,,,,
625273-A,,Web Test,,,Career Link Dev Team,Test web,サービス,"","Phòng 302, 270-272 Cộng Hòa, P.13, Q.Tân Bình, ホーチミン",translation missing: ja.web.common.more_than,,,,,,
625528-A,,Test 2,,,Career Link Dev Team,Test,生産管理,"","Phòng 302, 270-272 Cộng Hòa, P.13, Q.Tân Bình, ホーチミン",translation missing: ja.web.common.negotiable,,,,,,
506387-A,12,縫製検品管理責任者（日本人）,,,キャリアリンク (仲介求人),プノンペン周辺にある、縫製工場での検品作業者をマネージメントします。 現場で、検品作業が問題なく行われ納期通りに納める事ができるように、現場に行き、必要な指示を与えます。 日本のお客様とコンタクトを取り、納期の調整等を行います。,生産管理,"英語,中国語,管理","No.232 st.274 PHNOM PENH Center, Sangkat Tonle Bassac, Khan Chamkarmon, プノンペン",translation missing: ja.web.common.more_than,,,,,,
